9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
9.283750143453319836e-01,-2.193228900432586670e-02,3.871946642589410015e-01,3.240203857421875000e-02
